numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000002001,45081,DEPUTADO SARGENTO RODRIGUES,9673,2020-05-21 14:00:00,"Agradece a inclusão de emenda de sua autoria, que incluiu os policiais
penais e os agentes socioeducativos também como categorias que devem
fazer a testagem da Covid-19, causada pelo coronavírus, ao projeto de
lei que estabelece medidas de garantia da saúde e preservação da vida de
profissionais considerados essenciais ao controle de doenças e
manutenção da ordem pública em casos de epidemia, pandemia ou surtos
provocados por doenças contagiosas e dá outras providências. Solicita
tempo nas reuniões da Assembleia Legislativa para encaminhar as matérias
antes do processo de votação, e o retorno dos trabalhos das comissões.
Critica postura da Diretoria de Comunicação do Parlamento mineiro em
postagem no Instagram que trata sobre o projeto de lei que dispõe sobre
a doação de sangue pelos cidadãos mineiros.",19,2020-05-21 14:00:00
000002002,45082,DEPUTADA CELISE LAVIOLA,2267,2020-05-21 14:00:00,"Comenta a aprovação do projeto de resolução que reconhece o estado de
calamidade pública nos Municípios de Caputira, Alvarenga, Engenheiro
Caldas e Matipó em decorrência da pandemia de Covid-19, causada pelo
coronavírus. Parabeniza os autores dos projetos da pauta. Comenta o
trabalho da Frente Parlamentar Juntos Contra a Pedofilia, por ocasião do
transcurso do Dia Nacional de Combate ao Abuso e à Exploração Sexual de
Crianças e Adolescentes.",19,2020-05-21 14:00:00
000002003,45083,DEPUTADO GUSTAVO SANTANA,24621,2020-05-21 14:00:00,"Informa que apresentou requerimento solicitando seja convocado o
presidente da Companhia Energética de Minas Gerais - Cemig - para
esclarecer denúncias de taxas elevadas e abusivas que estariam sendo
cobradas dos consumidores mineiros. Solicita seja colocado em pauta o
projeto de lei que dispõe sobre a redução proporcional das mensalidades
da rede privada de ensino no Estado de Minas Gerais, durante o plano de
contingência do novo coronavírus da Secretaria de Estado de Saúde - SES.",19,2020-05-21 14:00:00
000002004,45084,DEPUTADA MARÍLIA CAMPOS,12213,2020-05-21 14:00:00,"Declara ter votado favoravelmente a todos os projetos da pauta,
parabenizando os autores. Destaca o projeto de lei que determina que os
profissionais de saúde atuantes no combate à calamidade pública gerada
pela pandemia de Covid-19 poderão ser hospedados em hotéis ou espaços
similares de alojamento, por requisição do Estado para evitar a
proliferação do coronavírus, garantida a justa indenização posterior aos
proprietários. Comenta que projeto dessa natureza foi aprovado também
para amparar os segmentos mais vulneráveis, como a população de rua.
Comenta que somente o governo federal pode salvar a economia, e que é
necessário lutar pela prorrogação do auxílio emergencial, pela garantia
de crédito às empresas, e pela ajuda do governo federal aos estados e
municípios.",19,2020-05-21 14:00:00
000002005,45085,DEPUTADO ANDRÉ QUINTÃO,12195,2020-05-21 14:00:00,"Informa sobre problemas na distribuição da bolsa-merenda pelo governo do
Estado, apresentando sugestões para saná-los. Elogia a equipe de
comunicação da TV Assembleia.",19,2020-05-21 14:00:00
000002006,45086,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2020-05-21 14:00:00,"Comenta a aprovação de projeto de lei que determina que os profissionais
de saúde atuantes no combate à calamidade pública gerada pela pandemia
de Covid-19 poderão ser hospedados em hotéis ou espaços similares de
alojamento, por requisição do Estado para evitar a proliferação do
coronavírus, garantida a justa indenização posterior aos proprietários.
Ressalta ser importante discutir a regulamentação dessa norma,
principalmente a utilização de créditos tributários para o pagamento
dessas indenizações.",19,2020-05-21 14:00:00
000002007,45087,DEPUTADO GLAYCON FRANCO,20231,2020-05-21 14:00:00,"Saúda o presidente ""ad hoc"", deputado Tadeuzinho Leite, elogiando sua
defesa pela Região Norte de Minas; o deputado Doutor Wilson Batista,
pelo seu aniversário; e os autores e o relator dos projetos da pauta.
Solicita à Vale o retorno do pagamento de compensação aos municípios
prejudicados pela perda de arrecadação decorrente do encerramento de
empreendimentos da atividade de mineração pela empresa. Presta homenagem
à Associação de Municípios Mineradores de Minas Gerais - Amig.",19,2020-05-21 14:00:00
000002009,45089,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2020-05-21 14:00:00,"Parabeniza os autores dos projetos da pauta, ressaltando projeto de lei
que determina que os profissionais de saúde atuantes no combate à
calamidade pública gerada pela pandemia de Covid-19 poderão ser
hospedados em hotéis ou espaços similares de alojamento, por requisição
do Estado para evitar a proliferação do coronavírus, garantida a justa
indenização posterior aos proprietários. Comenta a importância do
pedilúvio no combate à pandemia.",19,2020-05-21 14:00:00
000002008,45088,DEPUTADA ANDRÉIA DE JESUS,26143,2020-05-21 14:00:00,"Elogia projetos de lei relacionados a medidas de segurança para os
profissionais de saúde que estão na linha de frente no combate e no
atendimento aos pacientes da Covid-19, causada pelo coronavírus.
Solicita medidas de enfrentamento à pandemia mais efetivas por parte do
governo estadual. Denuncia genocídio de negros pelo Estado.",19,2020-05-21 14:00:00
000002010,45090,DEPUTADO CARLOS PIMENTA,7758,2020-05-21 14:00:00,"Lamenta o grande número de morte de profissionais da área da saúde por
coronavírus. Ressalta que o isolamento social é uma questão complicada,
pois mais da metade da população do Estado mora em aglomerados, muitos
sem água e rede de esgoto. Comenta sobre o uso da hidroxicloroquina como
tratamento da Covid-19.",19,2020-05-21 14:00:00
