numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000001401,45664,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2020-09-02 14:00:00,"Manifesta seu voto contrário aos projetos de reforma da Previdência, mas
ressalta que aconteceram avanços. Declara que as questões dos servidores
públicos seriam muito bem acolhidas, caso a aplicação das alíquotas
fosse feita em um momento mais adequado e que o Estado poderia melhorar
sua situação econômica com ideias novas. Informa sobre projeto de lei
que estabelece bases para um programa de regulações e obras urgentes de
aceleração do investimento no Estado, visando à preservação das finanças
públicas e à proteção do cidadão perante a crise econômica decorrente da
pandemia de Covid-19. Declara sua disposição em continuar construindo
uma solução equilibrada para o sistema previdenciário mineiro e para
encontrar uma justa solução para o equilíbrio fiscal de nosso Estado.",19,2020-09-02 14:00:00
000001402,45665,DEPUTADO PROFESSOR IRINEU,26137,2020-09-02 14:00:00,"Parabeniza a Assembleia Legislativa pela condução dos trabalhos de
reforma da Previdência.",19,2020-09-02 14:00:00
000001403,45701,DEPUTADO SARGENTO RODRIGUES,9673,2020-09-02 10:00:00,"Declara posição favorável ao projeto de lei complementar que altera a
lei complementar que institui o Regime Próprio de Previdência e
Assistência social dos servidores públicos do Estado de Minas Gerais e
dá outra providência e a lei complementar que institui o Regime de
Previdência complementar para os servidores públicos titulares de cargos
efetivos dos Poderes do Estado e membros de poderes, do Ministério
Público, do Tribunal de Contas e da Defensoria Pública do Estado de
Minas Gerais, fixa o limite máximo para a concessão de aposentadorias e
pensões de que trata o art. 40 da Constituição da República, autoriza a
criação de entidade fechada de Previdência complementar, na forma de
fundação, e dá outras providências; cria a autarquia Minas Gerais
Previdência dos Servidores Públicos Civis do Estado; institui fundos de
Previdência do Estado de Minas Gerais; altera a lei que dispõe sobre o
Estatuto dos funcionários públicos civis do Estado de Minas Gerais e dá
outras providências, na forma do Substitutivo nº 2.",19,2020-09-02 10:00:00
000001404,45702,DEPUTADO ANDRÉ QUINTÃO,12195,2020-09-02 10:00:00,"Declara posição contrária ao projeto de lei complementar que altera a
lei complementar que institui o Regime Próprio de Previdência e
Assistência social dos servidores públicos do Estado de Minas Gerais e
dá outra providência e a lei complementar que institui o Regime de
Previdência complementar para os servidores públicos titulares de cargos
efetivos dos Poderes do Estado e membros de poderes, do Ministério
Público, do Tribunal de Contas e da Defensoria Pública do Estado de
Minas Gerais, fixa o limite máximo para a concessão de aposentadorias e
pensões de que trata o art. 40 da Constituição da República, autoriza a
criação de entidade fechada de Previdência complementar, na forma de
fundação, e dá outras providências; cria a autarquia Minas Gerais
Previdência dos Servidores Públicos Civis do Estado; institui fundos de
Previdência do Estado de Minas Gerais; altera a lei que dispõe sobre o
Estatuto dos funcionários públicos civis do Estado de Minas Gerais e dá
outras providências, na forma do Substitutivo nº 2.",19,2020-09-02 10:00:00
000001405,45703,DEPUTADA BEATRIZ CERQUEIRA,26098,2020-09-02 10:00:00,"Declara posição contrária ao projeto de lei complementar que altera a
lei complementar que institui o Regime Próprio de Previdência e
Assistência social dos servidores públicos do Estado de Minas Gerais e
dá outra providência e a lei complementar que institui o Regime de
Previdência complementar para os servidores públicos titulares de cargos
efetivos dos Poderes do Estado e membros de poderes, do Ministério
Público, do Tribunal de Contas e da Defensoria Pública do Estado de
Minas Gerais, fixa o limite máximo para a concessão de aposentadorias e
pensões de que trata o art. 40 da Constituição da República, autoriza a
criação de entidade fechada de Previdência complementar, na forma de
fundação, e dá outras providências; cria a autarquia Minas Gerais
Previdência dos Servidores Públicos Civis do Estado; institui fundos de
Previdência do Estado de Minas Gerais; altera a lei que dispõe sobre o
Estatuto dos funcionários públicos civis do Estado de Minas Gerais e dá
outras providências, na forma do Substitutivo nº 2.",19,2020-09-02 10:00:00
000001406,45704,DEPUTADO DELEGADO HELI GRILO,26150,2020-09-02 10:00:00,"Solicita esclarecimentos sobre alíquotas e pensão por morte natural e
morte em razão da atividade policial constantes no projeto de lei
complementar que altera a lei complementar que institui o Regime Próprio
de Previdência e Assistência social dos servidores públicos do Estado de
Minas Gerais e dá outra providência e a lei complementar que institui o
Regime de Previdência complementar para os servidores públicos titulares
de cargos efetivos dos Poderes do Estado e membros de poderes, do
Ministério Público, do Tribunal de Contas e da Defensoria Pública do
Estado de Minas Gerais, fixa o limite máximo para a concessão de
aposentadorias e pensões de que trata o art. 40 da Constituição da
República, autoriza a criação de entidade fechada de Previdência
complementar, na forma de fundação, e dá outras providências; cria a
autarquia Minas Gerais Previdência dos Servidores Públicos Civis do
Estado; institui fundos de Previdência do Estado de Minas Gerais; altera
a lei que dispõe sobre o Estatuto dos funcionários públicos civis do
Estado de Minas Gerais e dá outras providências, na forma do
Substitutivo nº 2.",19,2020-09-02 10:00:00
000001407,45705,DEPUTADA ANDRÉIA DE JESUS,26143,2020-09-02 10:00:00,"Declara posição contrária ao projeto de lei complementar que altera a
lei complementar que institui o Regime Próprio de Previdência e
Assistência social dos servidores públicos do Estado de Minas Gerais e
dá outra providência e a lei complementar que institui o Regime de
Previdência complementar para os servidores públicos titulares de cargos
efetivos dos Poderes do Estado e membros de poderes, do Ministério
Público, do Tribunal de Contas e da Defensoria Pública do Estado de
Minas Gerais, fixa o limite máximo para a concessão de aposentadorias e
pensões de que trata o art. 40 da Constituição da República, autoriza a
criação de entidade fechada de Previdência complementar, na forma de
fundação, e dá outras providências; cria a autarquia Minas Gerais
Previdência dos Servidores Públicos Civis do Estado; institui fundos de
Previdência do Estado de Minas Gerais; altera a lei que dispõe sobre o
Estatuto dos funcionários públicos civis do Estado de Minas Gerais e dá
outras providências, na forma do Substitutivo nº 2.",19,2020-09-02 10:00:00
000001408,45706,DEPUTADO BETÃO,26145,2020-09-02 10:00:00,"Declara posição contrária ao projeto de lei complementar que altera a
lei complementar que institui o Regime Próprio de Previdência e
Assistência social dos servidores públicos do Estado de Minas Gerais e
dá outra providência e a lei complementar que institui o Regime de
Previdência complementar para os servidores públicos titulares de cargos
efetivos dos Poderes do Estado e membros de poderes, do Ministério
Público, do Tribunal de Contas e da Defensoria Pública do Estado de
Minas Gerais, fixa o limite máximo para a concessão de aposentadorias e
pensões de que trata o art. 40 da Constituição da República, autoriza a
criação de entidade fechada de Previdência complementar, na forma de
fundação, e dá outras providências; cria a autarquia Minas Gerais
Previdência dos Servidores Públicos Civis do Estado; institui fundos de
Previdência do Estado de Minas Gerais; altera a lei que dispõe sobre o
Estatuto dos funcionários públicos civis do Estado de Minas Gerais e dá
outras providências, na forma do Substitutivo nº 2.",19,2020-09-02 10:00:00
000001409,45707,DEPUTADA MARÍLIA CAMPOS,12213,2020-09-02 10:00:00,"Declara posição contrária ao projeto de lei complementar que altera a
lei complementar que institui o Regime Próprio de Previdência e
Assistência social dos servidores públicos do Estado de Minas Gerais e
dá outra providência e a lei complementar que institui o Regime de
Previdência complementar para os servidores públicos titulares de cargos
efetivos dos Poderes do Estado e membros de poderes, do Ministério
Público, do Tribunal de Contas e da Defensoria Pública do Estado de
Minas Gerais, fixa o limite máximo para a concessão de aposentadorias e
pensões de que trata o art. 40 da Constituição da República, autoriza a
criação de entidade fechada de Previdência complementar, na forma de
fundação, e dá outras providências; cria a autarquia Minas Gerais
Previdência dos Servidores Públicos Civis do Estado; institui fundos de
Previdência do Estado de Minas Gerais; altera a lei que dispõe sobre o
Estatuto dos funcionários públicos civis do Estado de Minas Gerais e dá
outras providências, na forma do Substitutivo nº 2.",19,2020-09-02 10:00:00
000001410,45708,DEPUTADO GUSTAVO VALADARES,12202,2020-09-02 10:00:00,"Declara posição favorável ao projeto de lei complementar que altera a
lei complementar que institui o Regime Próprio de Previdência e
Assistência social dos servidores públicos do Estado de Minas Gerais e
dá outra providência e a lei complementar que institui o Regime de
Previdência complementar para os servidores públicos titulares de cargos
efetivos dos Poderes do Estado e membros de poderes, do Ministério
Público, do Tribunal de Contas e da Defensoria Pública do Estado de
Minas Gerais, fixa o limite máximo para a concessão de aposentadorias e
pensões de que trata o art. 40 da Constituição da República, autoriza a
criação de entidade fechada de Previdência complementar, na forma de
fundação, e dá outras providências; cria a autarquia Minas Gerais
Previdência dos Servidores Públicos Civis do Estado; institui fundos de
Previdência do Estado de Minas Gerais; altera a lei que dispõe sobre o
Estatuto dos funcionários públicos civis do Estado de Minas Gerais e dá
outras providências, na forma do Substitutivo nº 2.",19,2020-09-02 10:00:00
