numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000004301,42801,DEPUTADO ANTONIO CARLOS ARANTES,7327,2019-04-17 14:00:00,Registra a presença do ex-deputado Antônio Jorge.,19,2019-04-17 14:00:00
000004302,42802,DEPUTADO ELISMAR PRADO,18852,2019-04-17 14:00:00,"Critica a decisão do governador Romeu Zema de encerrar o ensino em tempo
integral em mil escolas estaduais. Ressalta a destinação de verbas da
União para a merenda escolar, rebatendo alegação de falta de recursos no
governo estadual. Critica a intenção do governo de fechar a Escola de
Saúde Pública - ESP-MG - e a demissão de vigilantes que fazem a
segurança de escolas, de superintendências de ensino e hospitais.
Ressalta a importância de se investir em políticas de prevenção social,
ou seja, na cultura, no esporte e na educação, e não do desmonte da
educação.",19,2019-04-17 14:00:00
000004303,42803,DEPUTADO PROFESSOR WENDEL MESQUITA,17872,2019-04-17 14:00:00,"Comenta visita realizada por deputados à Serra da Piedade, no Município
de Caeté. Apresenta um retrospecto da mineração no local, destaca o
passivo ambiental deixado pela mineradora Brumafer e o acordo judicial
com a empresa AVG para a recomposição. Critica esta empresa por ter
solicitado licença para minerar mais 30 hectares de novas áreas, que
hoje estão preservadas. Comunica formação de frente parlamentar criada
em defesa da serra e solicita apoio aos colegas para a causa.",19,2019-04-17 14:00:00
000004304,42804,DEPUTADO GUILHERME DA CUNHA,26134,2019-04-17 14:00:00,"Critica a decisão do Supremo Tribunal Federal - STF - de impedir
divulgação de matéria pela Revista Crusoé envolvendo membros da corte,
propondo uma moção de repúdio ao tribunal.",19,2019-04-17 14:00:00
000004305,42805,DEPUTADO DELEGADO HELI GRILO,26150,2019-04-17 14:00:00,"Critica a decisão do Supremo Tribunal Federal - STF - de impedir
divulgação de matéria pela Revista Crusoé envolvendo membros da corte.
Comemora a autorização para a convocação de delegados, investigadores e
escrivães para a Polícia Civil de Minas Gerais - PCMG.",19,2019-04-17 14:00:00
000004306,42806,DEPUTADA BEATRIZ CERQUEIRA,26098,2019-04-17 14:00:00,"Destaca ser necessário que o governador Romeu Zema reveja a decisão de
encerrar o ensino em tempo integral em escolas estaduais. Apresenta
legislações federal e estadual sobre o assunto, destacando que as
enviará ao Ministério Público. Presta solidariedade a diretor de escola
estadual que sofreu tentativa de agressão por parte de um adolescente
com uma faca.",19,2019-04-17 14:00:00
000004307,42807,DEPUTADO CLEITINHO AZEVEDO,26101,2019-04-17 14:00:00,"Critica a baixa produtividade do Poder Legislativo e o fato de o
Plenário estar vazio. Critica os três Poderes da República e a decisão
do Supremo Tribunal Federal - STF - de impedir divulgação de matéria
pela Revista Crusoé envolvendo membros da corte.",19,2019-04-17 14:00:00
000004308,42808,DEPUTADO CORONEL HENRIQUE,26149,2019-04-17 14:00:00,Transcurso do Dia do Exército Brasileiro.,19,2019-04-17 14:00:00
000004309,42770,DEPUTADO BRAULIO BRAZ,15246,2019-04-16 14:00:00,"Comenta notícia sobre o possível fechamento da fábrica da Mercedes-Benz,
em Juiz de Fora. Informa ter participado de reunião com executivos da
empresa, em que foi dito que a fábrica não será  fechada e ainda poderá
incorporar novas atividades ao longo do tempo.",19,2019-04-16 14:00:00
000004310,42771,DEPUTADO DOUGLAS MELO,22531,2019-04-16 14:00:00,"Informa ter apresentado requerimento solicitando seja encaminhado ao
governador do Estado pedido de informações sobre os moldes em que foi
realizado o contrato Minas Arena do Mineirão; sobre o envio de cópia de
todos os procedimentos que culminaram com a celebração do contrato,
inclusive cópia desse contrato; sobre o valor investido pelo Estado nas
obras referentes ao contrato; e se o governo do Estado ainda direciona
valores ao Mineirão e por quê.",19,2019-04-16 14:00:00
000004311,42772,DEPUTADO LÉO PORTELA,16019,2019-04-16 14:00:00,"Critica a indicação da secretária de Estado da Educação para o cargo de
conselheira da Taesa pelo governador Romeu Zema.",19,2019-04-16 14:00:00
000004312,42773,DEPUTADO BARTÔ,26144,2019-04-16 14:00:00,"Lamenta atitude do juiz Rodrigo Braga Ramos, que teria agido de forma
hostil com uma testemunha. Critica censura a uma revista pelo ministro
Dias Toffoli, do Supremo Tribunal Federal - STF.",19,2019-04-16 14:00:00
000004313,42774,DEPUTADO JOÃO LEITE,7766,2019-04-16 14:00:00,"Comemora informação sobre a permanência da fábrica da Mercedes Benz em
Minas Gerais. Comenta visita realizada à Confederação Nacional do
Transporte - CNT -, para tratar da retomada ferroviária em Minas Gerais,
e à Agência Nacional de Transportes Terrestres - ANTT -, para tratar do
contrato de concessão das ferrovias mineiras. Comenta também o resultado
de reunião realizada em Brasília com parlamentares da bancada federal de
Minas e o ministro da Infraestrutura, em que foi tratada a reforma da
Previdência e a concessão ferroviária no Estado.",19,2019-04-16 14:00:00
000004314,42775,DEPUTADO CRISTIANO SILVEIRA,22523,2019-04-16 14:00:00,"Comenta reportagem da TV Record que citou a existência de cargos
comissionados na Companhia Energética de Minas Gerais - Cemig - durante
a gestão do governador Fernando Pimentel, destacando ser um expediente
comum e legal. Informa que as operações da Polícia Federal citadas na
reportagem que investigam irregularidades na Cemig tratam de governos
anteriores ao de Pimentel. Comenta resultado de reunião realizada para
tratar da Rádio Inconfidência. Informa ter protocolado proposta de
emenda à reforma administrativa propondo a manutenção das Secretarias de
Cultura e de Turismo. Informa ter apresentado proposta de emenda à
Constituição - PEC -  que dispõe sobre o repasse ou emprego de recursos
à Universidade do Estado de Minas Gerais – Uemg –, à Universidade
Estadual de Montes Claros – Unimontes - e à Fundação de Amparo à
Pesquisa do Estado de Minas Gerais – Fapemig. Solicita ao governador a
manutenção do projeto da escola em tempo integral.",19,2019-04-16 14:00:00
000004315,42776,DEPUTADO SARGENTO RODRIGUES,9673,2019-04-16 14:00:00,"Critica a presença, na condição de ouvinte, do secretário de Estado de
Meio Ambiente e Desenvolvimento Sustentável, Germano Vieira, e do
superintendente de Projetos Prioritários do órgão, Rodrigo Ribas, em
audiência da Comissão Parlamentar de Inquérito - CPI - da Barragem de
Brumadinho. Destaca que suas falas não foram convincentes e que eles
deveriam ser convocados a prestar depoimento na condição de testemunha.
Lamenta o baixo número de funcionários da Agência Nacional de Mineração
responsáveis pela fiscalização de barragens. Defende que a CPI quebre o
sigilo bancário de pessoas que possam ter beneficiado a mineradora Vale
facilitando o processo de licenciamento de suas barragens.",19,2019-04-16 14:00:00
000004316,42777,DEPUTADA BEATRIZ CERQUEIRA,26098,2019-04-16 14:00:00,"Critica pronunciamento de deputado federal que teria desqualificado os
professores. Comenta reunião da Comissão Parlamentar de Inquérito - CPI
- da Barragem de Brumadinho, criticando as falas dos órgãos de
fiscalização presentes. Enumera os nomes das pessoas que permanecem
desaparecidas após o rompimento da barragem da Mineradora Vale no
Município de Brumadinho. Critica a pressão exercida pela mineradora para
que os atingidos aceitem indenização, cujo valor não foi objeto de
consenso.",19,2019-04-16 14:00:00
000004317,42778,DEPUTADO ANDRÉ QUINTÃO,12195,2019-04-16 14:00:00,"Critica o Decreto nº 9759 2019 do presidente Jair Bolsonaro, destacando
que trataria da extinção de mecanismos de participação da população em
decisões de políticas públicas. Informa que foi aprovado requerimento,
na Comissão de Participação Popular, para a realização de audiência em
que serão pensadas formas de reagir a essa medida.",19,2019-04-16 14:00:00
000004318,42796,DEPUTADO PROFESSOR IRINEU,26137,2019-04-11 14:00:00,"Comunica que abriu mão da Comissão de Desenvolvimento Econômico em
função de sua nomeação como presidente da Comissão Extraordinária de
Turismo e Gastronomia. Critica a redução de vagas em escolas de tempo
integral e a retirada de vigias dos estabelecimentos de ensino.",19,2019-04-11 14:00:00
000004319,42797,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2019-04-11 14:00:00,"Comenta encontro do presidente da Assembleia Legislativa, deputado
Agostinho Patrus, com o governador do Rio de Janeiro, Wilson Witzel.
Destaca que o presidente assumiu a responsabilidade que deve ter o
Legislativo diante de importantes questões como as privatizações da
Companhia Energética de Minas Gerais - Cemig - e da Companhia de
Saneamento de Minas Gerais - Copasa -, que significariam prejuízo para o
Estado. Comenta que o governo anterior tomou algumas medidas que
buscavam o reequilíbrio fiscal, e que é necessário que o governo atual
continue buscando medidas de forma consciente, que não seja entreguista
dos direitos da população e do Estado.",19,2019-04-11 14:00:00
000004320,42798,DEPUTADO CLEITINHO AZEVEDO,26101,2019-04-11 14:00:00,"Solicita a revogação de decreto que transfere dinheiro do Instituto de
Previdência dos Servidores do Estado de Minas Gerais - Ipsemg - para o
caixa único do Estado. Questiona quais seriam os motivos para a não
privatização da Companhia de Saneamento de Minas Gerais - Copasa.
Critica gestões estaduais anteriores. Cobra celeridade na tramitação de
projetos na Assembleia Legislativa. Critica cidadãos que frequentam seu
gabinete com solicitações que considera desonestas.",19,2019-04-11 14:00:00
000004321,42799,DEPUTADO DELEGADO HELI GRILO,26150,2019-04-11 14:00:00,"Comenta que os deputados querem ajudar o governador mas que ele não os
recebe. Critica a redução de vagas em escolas de tempo integral. Elogia
o governador do Rio de Janeiro. Elogia o desempenho das escolas cívico-
militares. Comenta que a recuperação fiscal do Estado precisa ser
analisada num contexto geral.",19,2019-04-11 14:00:00
