numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000001301,45800,DEPUTADO SARGENTO RODRIGUES,9673,2020-10-07 14:00:00,"Lê questão de ordem a respeito da aplicação de dispositivos da resolução
que contém o Regimento Interno da Assembleia Legislativa e apresenta
argumentos. Solicita anulação de votação do parecer para o projeto de
lei que autoriza a abertura de crédito suplementar ao Orçamento Fiscal
do Estado em favor da Procuradoria-Geral de Justiça do Ministério
Público do Estado.",19,2020-10-07 14:00:00
000001302,45801,DEPUTADO SARGENTO RODRIGUES,9673,2020-10-07 14:00:00,"Solicita anulação de votação do parecer para o projeto de lei que
autoriza a abertura de crédito suplementar ao Orçamento Fiscal do Estado
em favor da Procuradoria-Geral de Justiça do Ministério Público do
Estado. Solicita anulação de votação do parecer para o projeto de lei
que autoriza a abertura de crédito suplementar ao Orçamento Fiscal do
Estado em favor da Procuradoria-Geral de Justiça do Ministério Público
do Estado.",19,2020-10-07 14:00:00
000001303,45802,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2020-10-07 14:00:00,"Propõe mudanças nas disposições sobre iniciativas de leis para que o
Poder Legislativo tenha prerrogativa na apresentação de questões
relacionadas às finanças e políticas públicas. Critica o nome da
Comissão de Fiscalização Financeira e Orçamentária da Assembleia
Legislativa que, para ele, deveria ser Comissão de Orçamento, Finanças e
Tributação, elevando o status dos deputados para aqueles que propõem,
não apenas fiscalizam, os investimentos e contas públicas.      Propõe
mudanças nas disposições sobre iniciativas de leis para que o Poder
Legislativo tenha prerrogativa na apresentação de questões relacionadas
às finanças e políticas públicas. Critica o nome da Comissão de
Fiscalização Financeira e Orçamentária da Assembleia Legislativa que,
para ele, deveria ser Comissão de Orçamento, Finanças e Tributação,
elevando o status dos deputados para aqueles que propõem, não apenas
fiscalizam, os investimentos e contas públicas.",19,2020-10-07 14:00:00
000001304,45803,DEPUTADA LAURA SERRANO,26165,2020-10-07 14:00:00,"Ressalta a necessidade de medidas de prevenção, por meio de exames
periódicos e do diagnóstico precoce, do câncer de mama. Comenta o
Outubro Rosa, campanha anual realizada neste mês, que busca alertar a
população para a importância da prevenção dessa doença. Lamenta que a
pandemia da Covid-19 tenha alterado o comportamento preventivo das
mulheres em função do isolamento social. Apresenta dados que mostram a
gravidade do quadro no Brasil, País em que o câncer que mais atinge as
mulheres é o de mama.",19,2020-10-07 14:00:00
000001305,45804,DEPUTADO CARLOS PIMENTA,7758,2020-10-07 14:00:00,"Comenta reportagem da InterTV, do Município de Montes Claros, que mostra
o drama de um casal com uma criança de 4 anos, Hanna, que sofre com a
leucemia. Defende que o governo do Estado lance uma campanha de doação
de órgãos, especialmente de medula óssea. Lamenta que, por
desconhecimento ou medo, muitos familiares ainda não permitem que sejam
retirados os órgãos de seus entes falecidos. Solicita a construção de um
centro de formação de bombeiros no Município de Montes Claros.",19,2020-10-07 14:00:00
000001306,45797,DEPUTADO CARLOS PIMENTA,7758,2020-10-06 14:00:00,"Denuncia situação crítica no Município de Montes Claros e em toda a
região Norte de Minas, que sofre na atual onda de calor com temperatura
próxima aos 40 graus, rios secos, animais mortos e falta de água até
para beber e cozinhar. Informa sua Ida a Belo Horizonte para buscar
apoio do governo do Estado no combate aos efeitos da seca, já que as
prefeituras estão exauridas pelo esforço para conter a pandemia de
Covid-19 e ainda precisam atender, com caminhão-pipa ou outras
alternativas, a população da zona rural, onde não há abastecimento.",19,2020-10-06 14:00:00
000001307,45798,DEPUTADO CARLOS PIMENTA,7758,2020-10-06 14:00:00,"Solicita homenagem póstuma às crianças e professores da creche Gente
Inocente, no Município de Janaúba , mortas durante incêndio criminoso
ocorrido em 2017. Comenta a tragédia, que teve repercussão
internacional, onde morreram dez crianças, três professoras e o próprio
criminoso. Presta homenagem à professora Helley de Abreu, uma das
vítimas, que considera uma heroína, por ter salvado a vida de várias
crianças.",19,2020-10-06 14:00:00
000001308,45792,DEPUTADO JOÃO LEITE,7766,2020-10-01 14:00:00,"Ressalta a importância de o governo do Estado realizar o pagamento das
indenizações devidas aos filhos de hansenianos, segregados de seus pais
a partir do final dos anos 40. Lê carta dos senadores mineiros, com o
mesmo teor, enviada ao governador Romeu Zema. Informa que a lei que
dispõe sobre o pagamento de indenização aos filhos segregados de pais
com hanseníase submetidos à política de isolamento compulsório em Minas
Gerais está em implementação pelo Executivo. Informa ainda sobre
decretos que regulamentam a lei. Lamenta o assassinato do candidato a
vereador do Município de Patrocínio Cássio Remis, que era presidente do
Partido da Social Democracia Brasileira - PSDB - no município e cobra
imediata punição do assassino. Comenta a atuação da Assembleia
Legislativa em prol da retomada das ferrovias no Estado, o trabalho da
Comissão Pró-Ferrovias Mineiras e a tramitação de proposta de emenda à
Constituição que dá nova redação ao inciso IX do art. 10 e acrescenta o
§ 5º ao art. 231 da Constituição do Estado (dispõe sobre plano de
transporte aéreo, ferroviário, aquaviário e rodoviário). Declara que a
proposta é fundamental para garantir que trechos de ferrovias
abandonados pelas concessionárias possam ser utilizados por empresas
interessadas. Convida os deputados par reunião a ser realizada em 2 de
outubro, destinada a ouvir represente do Tribunal de Contas da União -
TCU - sobre os processos de renovação das concessões de ferrovias.",19,2020-10-01 14:00:00
000001309,45793,DEPUTADO CARLOS PIMENTA,7758,2020-10-01 14:00:00,"Agradece ao deputado João Leite a oportunidade de discutir a questão das
ferrovias no Estado, destacando que o tema ""sistema de transporte
ferroviário"" é fundamental para Minas Gerais. Comunica ter sido
escolhido para relator da proposta de emenda à Constituição que dá nova
redação ao inciso IX do art. 10 e acrescenta o § 5º ao art. 231 da
Constituição do Estado (dispõe sobre plano de transporte aéreo,
ferroviário, aquaviário e rodoviário). Ressalta a responsabilidade da
Assembleia Legislativa ao procurar dar uso aos trechos de ferrovia
abandonados e declara que vai procurar dar celeridade na tramitação da
proposta, ressaltando que as ferrovias são alternativas para o
desenvolvimento do Estado no período pós-pandemia da Covid-19.",19,2020-10-01 14:00:00
000001310,45794,DEPUTADA LAURA SERRANO,26165,2020-10-01 14:00:00,"Parabeniza os deputados João Leite e Carlos Pimenta pelo trabalho em
prol das ferrovias no Estado de Minas Gerais. Comenta sobre a
possibilidade de retorno às aulas presenciais e informa que, em
entrevista coletiva, o governador do Estado liberou as atividades
escolares presenciais a partir do dia 5 de outubro, nas regiões
classificadas na onda verde do Plano Minas Consciente, instrumento do
Executivo que orienta a retomada gradual da economia durante a pandemia
de Covid-19. Comemora a medida, comentando sobre a necessidade de volta
às aulas nas escolas onde já há segurança para a retomada, de acordo com
estudos epidemiológicos. Destaca dados apresentados pelo Fundo das
Nações Unidas para a Infância - Unicef - que apontam que 134 dos 193
países suspenderam suas aulas durante a pandemia causada pelo
coronavírus, o que fez com que mais de 1 bilhão de crianças e jovens
ficassem longe da escola. Ressalta que 105 desses 134 países já
retomaram ou iniciaram o processo de volta das aulas desde o mês de
julho. Comenta que o retorno responsável é importante para que o Estado
não se descuide da educação, serviço fundamental para o desenvolvimento
das crianças e dos adolescentes e para as transformações que a sociedade
busca.",19,2020-10-01 14:00:00
